517776.142281352;	cycle,it,executionDll, simulationDll, executionTrainLl, simulationTrainLl,realTrainLl, executionValidLl, realValidLl, executionTestLl, realTestLl
579127.093172176;	0.0,459.0,657.8179880696057,657.8179880696057,-6609159.832354165,-6609159.832354165,-6609159.832354165,-1648814.1947361527,-1648814.1947361527,0.0,0.0
579198.68703007;	0.0,460.0,2298.100526449629,2298.100526449629,-6606861.7318277145,-6606861.7318277145,-6606861.7318277145,-1648272.122147935,-1648272.122147935,0.0,0.0
579377.011555418;	0.0,461.0,2945.458079443789,2945.458079443789,-6603916.273748268,-6603916.273748268,-6603916.273748268,-1647563.6263748563,-1647563.6263748563,0.0,0.0
579451.816727953;	0.0,462.0,10693.030078391086,10693.030078391093,-6593223.243669875,-6593223.243669875,-6593223.243669875,-1644755.488501961,-1644755.488501961,0.0,0.0
586259.6103388331;	0.0,463.0,2393.7125543621573,2393.7125543621573,-6590829.531115515,-6590829.531115515,-6590829.531115515,-1644161.5763560825,-1644161.5763560825,0.0,0.0
586344.366273537;	0.0,464.0,2262.869255120253,2262.869255120253,-6588566.661860394,-6588566.661860394,-6588566.661860394,-1643480.6291859257,-1643480.6291859257,0.0,0.0
586728.100602091;	0.0,465.0,1932.8711635538698,1932.8711635538698,-6586633.790696842,-6586633.790696842,-6586633.790696842,-1642975.5706781896,-1642975.5706781896,0.0,0.0
586812.193099953;	0.0,466.0,1899.753446173957,1899.753446173957,-6584734.037250667,-6584734.037250667,-6584734.037250667,-1642491.386828371,-1642491.386828371,0.0,0.0
587369.075346105;	0.0,467.0,2214.7928118864966,2214.7928118864966,-6582519.244438781,-6582519.244438781,-6582519.244438781,-1641892.5446083648,-1641892.5446083648,0.0,0.0
587487.4296552531;	0.0,468.0,2814.650934507189,2814.650934507189,-6579704.593504273,-6579704.593504273,-6579704.593504273,-1641100.6254179687,-1641100.6254179687,0.0,0.0
587589.176107704;	0.0,469.0,937.3943664717258,937.3943664717258,-6578767.199137802,-6578767.199137802,-6578767.199137802,-1640885.9573631187,-1640885.9573631187,0.0,0.0
587622.559730282;	0.0,470.0,5936.546074940812,5936.546074940816,-6572830.65306286,-6572830.65306286,-6572830.65306286,-1639490.9154564745,-1639490.9154564745,0.0,0.0
588046.762442494;	0.0,471.0,936.5298901737356,936.5298901737356,-6571894.1231726855,-6571894.1231726855,-6571894.1231726855,-1639216.0548731333,-1639216.0548731333,0.0,0.0
588089.812938894;	0.0,472.0,3105.6849272958334,3105.6849272958334,-6568788.43824539,-6568788.43824539,-6568788.43824539,-1638388.008995755,-1638388.008995755,0.0,0.0
588163.257894307;	0.0,473.0,2481.9120908527384,2481.9120908527384,-6566306.526154537,-6566306.526154537,-6566306.526154537,-1637683.300511415,-1637683.300511415,0.0,0.0
588269.6773188871;	0.0,474.0,1539.8914845190366,1539.8914845190366,-6564766.634670018,-6564766.634670018,-6564766.634670018,-1637399.4735005172,-1637399.4735005172,0.0,0.0
588303.826820026;	0.0,475.0,2134.985914324936,2134.985914324934,-6562631.648755689,-6562631.648755689,-6562631.648755689,-1636865.966258277,-1636865.966258277,0.0,0.0
588421.212183502;	0.0,476.0,8536.526642507448,8536.52664250744,-6554095.122113184,-6554095.122113184,-6554095.122113184,-1634807.3192972771,-1634807.3192972771,0.0,0.0
589464.947378876;	0.0,477.0,1693.5473560719665,1693.5473560719665,-6552401.574757111,-6552401.574757111,-6552401.574757111,-1634334.7766717323,-1634334.7766717323,0.0,0.0
589561.222170709;	0.0,478.0,608.9220751950545,608.9220751950545,-6551792.652681918,-6551792.652681918,-6551792.652681918,-1634176.1645149833,-1634176.1645149833,0.0,0.0
589634.867765116;	0.0,479.0,608.2376365364867,608.2376365364867,-6551184.4150453815,-6551184.4150453815,-6551184.4150453815,-1634040.4183062648,-1634040.4183062648,0.0,0.0
589670.2018290081;	0.0,480.0,6360.6937634978785,6360.69376349788,-6544823.721281883,-6544823.721281883,-6544823.721281883,-1632423.267800125,-1632423.267800125,0.0,0.0
590321.2072227381;	0.0,481.0,801.8167751261135,801.8167751261135,-6544021.904506757,-6544021.904506757,-6544021.904506757,-1632219.4428400965,-1632219.4428400965,0.0,0.0
590363.443193943;	0.0,482.0,1111.1757632728986,1111.1757632728986,-6542910.728743483,-6542910.728743483,-6542910.728743483,-1631961.639568259,-1631961.639568259,0.0,0.0
590427.467302956;	0.0,483.0,1205.7657494335058,1205.7657494335058,-6541704.962994051,-6541704.962994051,-6541704.962994051,-1631676.7752353852,-1631676.7752353852,0.0,0.0
590533.393330803;	0.0,484.0,2090.395587322557,2090.395587322557,-6539614.56740673,-6539614.56740673,-6539614.56740673,-1631112.7123334862,-1631112.7123334862,0.0,0.0
590599.246542596;	0.0,485.0,3877.2888733045,3877.2888733045,-6535737.278533424,-6535737.278533424,-6535737.278533424,-1630098.521997539,-1630098.521997539,0.0,0.0
591030.585387344;	0.0,486.0,891.5497672127194,891.5497672127194,-6534845.728766211,-6534845.728766211,-6534845.728766211,-1629856.5015004142,-1629856.5015004142,0.0,0.0
591144.5157663941;	0.0,487.0,24196.91557222524,24196.915572225247,-6510648.813193985,-6510648.813193985,-6510648.813193985,-1623787.9373739108,-1623787.9373739108,0.0,0.0
592632.4736388581;	0.0,488.0,920.9958891225942,920.9958891225942,-6509727.817304865,-6509727.817304865,-6509727.817304865,-1623559.3912506767,-1623559.3912506767,0.0,0.0
592708.5041888581;	0.0,489.0,2719.276905865047,2719.276905865047,-6507008.540398998,-6507008.540398998,-6507008.540398998,-1622848.3480966815,-1622848.3480966815,0.0,0.0
592797.55800475;	0.0,490.0,879.7600700347546,879.7600700347546,-6506128.780328961,-6506128.780328961,-6506128.780328961,-1622671.48205584,-1622671.48205584,0.0,0.0
592879.4568226971;	0.0,491.0,2610.781248792955,2610.7812487929555,-6503517.999080169,-6503517.999080169,-6503517.999080169,-1621995.7262706233,-1621995.7262706233,0.0,0.0
592959.917054853;	0.0,492.0,682.680082563078,682.680082563078,-6502835.318997606,-6502835.318997606,-6502835.318997606,-1621797.5695788222,-1621797.5695788222,0.0,0.0
593044.770686408;	0.0,493.0,1909.3839217914403,1909.3839217914403,-6500925.935075813,-6500925.935075813,-6500925.935075813,-1621320.1426030176,-1621320.1426030176,0.0,0.0
593124.244432386;	0.0,494.0,1466.5126121053854,1466.5126121053854,-6499459.422463708,-6499459.422463708,-6499459.422463708,-1620882.804482505,-1620882.804482505,0.0,0.0
593239.6316196871;	0.0,495.0,2031.137574802282,2031.137574802281,-6497428.284888905,-6497428.284888905,-6497428.284888905,-1620414.7576981306,-1620414.7576981306,0.0,0.0
593305.848933283;	0.0,496.0,3772.008144384037,3772.00814438404,-6493656.27674452,-6493656.27674452,-6493656.27674452,-1619497.5545290431,-1619497.5545290431,0.0,0.0
593376.171666387;	0.0,497.0,2610.8468502261057,2610.8468502261057,-6491045.429894293,-6491045.429894293,-6491045.429894293,-1618844.8305615715,-1618844.8305615715,0.0,0.0
593482.978127661;	0.0,498.0,870.0195211294213,870.0195211294213,-6490175.410373163,-6490175.410373163,-6490175.410373163,-1618660.348091907,-1618660.348091907,0.0,0.0
593514.069440812;	0.0,499.0,575.4130648265709,575.4130648265709,-6489599.997308335,-6489599.997308335,-6489599.997308335,-1618530.0282345368,-1618530.0282345368,0.0,0.0
593565.670057113;	0.0,500.0,5981.239241309673,5981.239241309673,-6483618.758067026,-6483618.758067026,-6483618.758067026,-1617005.8000201036,-1617005.8000201036,0.0,0.0
595358.995929576;	0.0,501.0,564.44990359648,564.44990359648,-6483054.30816343,-6483054.30816343,-6483054.30816343,-1616851.9555276295,-1616851.9555276295,0.0,0.0
595434.4800595241;	0.0,502.0,8722.6035454862,8722.6035454862,-6474331.7046179455,-6474331.7046179455,-6474331.7046179455,-1614696.2120011526,-1614696.2120011526,0.0,0.0
596543.729136848;	0.0,503.0,1405.7616114503962,1405.7616114503962,-6472925.943006495,-6472925.943006495,-6472925.943006495,-1614346.2665484017,-1614346.2665484017,0.0,0.0
596669.5416744141;	0.0,504.0,4733.517504124675,4733.517504124675,-6468192.425502367,-6468192.425502367,-6468192.425502367,-1613225.7582713673,-1613225.7582713673,0.0,0.0
596753.5023410011;	0.0,505.0,3847.1770563198534,3847.1770563198515,-6464345.248446047,-6464345.248446047,-6464345.248446047,-1612294.777702844,-1612294.777702844,0.0,0.0
596816.90525361;	0.0,506.0,824.0375352472693,824.0375352472693,-6463521.210910801,-6463521.210910801,-6463521.210910801,-1612079.8380026734,-1612079.8380026734,0.0,0.0
596942.327144549;	0.0,507.0,1804.639048848418,1804.639048848418,-6461716.571861951,-6461716.571861951,-6461716.571861951,-1611682.1056172305,-1611682.1056172305,0.0,0.0
597121.7339855391;	0.0,508.0,1920.3359043137043,1920.3359043137061,-6459796.235957636,-6459796.235957636,-6459796.235957636,-1611225.9756527455,-1611225.9756527455,0.0,0.0
597194.448248203;	0.0,509.0,12689.756677509911,12689.756677509919,-6447106.479280127,-6447106.479280127,-6447106.479280127,-1608264.3391842828,-1608264.3391842828,0.0,0.0
598823.05989278;	0.0,510.0,1557.9883333139687,1557.9883333139687,-6445548.490946813,-6445548.490946813,-6445548.490946813,-1607894.1911036288,-1607894.1911036288,0.0,0.0
598898.289410657;	0.0,511.0,2095.8002923429713,2095.8002923429713,-6443452.690654468,-6443452.690654468,-6443452.690654468,-1607327.5420990863,-1607327.5420990863,0.0,0.0
599003.137395223;	0.0,512.0,1089.0862911609202,1089.0862911609202,-6442363.604363309,-6442363.604363309,-6442363.604363309,-1607082.9720095366,-1607082.9720095366,0.0,0.0
599132.7989139131;	0.0,513.0,812.4285349365109,812.4285349365109,-6441551.175828373,-6441551.175828373,-6441551.175828373,-1606886.9988509368,-1606886.9988509368,0.0,0.0
599222.1443394481;	0.0,514.0,803.6754859523785,803.6754859523785,-6440747.500342418,-6440747.500342418,-6440747.500342418,-1606695.4124895653,-1606695.4124895653,0.0,0.0
599282.5383639111;	0.0,515.0,2943.669571188647,2943.669571188645,-6437803.830771231,-6437803.830771231,-6437803.830771231,-1605966.9052425511,-1605966.9052425511,0.0,0.0
599355.4103013211;	0.0,516.0,10586.034136879316,10586.03413687932,-6427217.796634351,-6427217.796634351,-6427217.796634351,-1603202.7124725562,-1603202.7124725562,0.0,0.0
